Criminal Offenses - On campus,,,,,
Survey year,Institution name, Campus Name,Institution Size,Rape,Fondling
2014,The College of New Rochelle,Co-Op City Campus,3740,0,0
2014,The College of New Rochelle,DC-37 Campus,3740,0,0
2014,The College of New Rochelle,John Cardinal O'Connor Campus,3740,0,0
2014,The College of New Rochelle,Rosa Parks Campus,3740,0,0
2014,The College of Saint Rose,Main Campus,4499,0,0
2014,The College of Saint Scholastica,Main Campus,4204,5,3
2014,The College of Saint Scholastica,St. Paul- Minnesota Campus,4204,0,0
2014,The College of Saint Scholastica,Brainerd- Minnesota Campus,4204,0,0
2014,The College of Saint Scholastica,St. Cloud- Minnesota Campus,4204,0,0
2014,The College of Saint Scholastica,Rochester- Minnesota Campus,4204,0,0
2014,The College of Saint Scholastica,Inver Hills- Minnesota campus,4204,0,0
2014,The College of Westchester,Main Campus,1125,0,0
2014,The College of Wooster,Main Campus,2049,6,0
2014,The Colorlab Academy of Hair,The Colorlab Academy,66,0,0
2014,The Commonwealth Medical College,The Commonwealth Medical College- Main Campus,409,0,0
2014,The Commonwealth Medical College,The Commonwealth Medical College-South Campus,409,0,0
2014,The Commonwealth Medical College,The Commonwealth Medical College-West Campus,409,0,0
2014,The Community College of Baltimore County,CCBC Catonsville Campus,22887,0,0
2014,The Community College of Baltimore County,CCBC Essex Campus,22887,0,0
2014,The Community College of Baltimore County,CCBC Dundalk  Campus,22887,0,0
2014,The Community College of Baltimore County,CCBC Hunt Valley Center,22887,0,0
2014,The Community College of Baltimore County,CCBC Owings Mills,22887,0,0
2014,The Community College of Baltimore County,CCBC Randallstown,22887,0,0
2014,The Creative Center,Main Campus,78,0,0
2014,The Creative Circus,Main Campus,126,0,0
2014,The Dickinson School of Law of the Pennsylvania State University,Main Campus,153,0,0
2014,The English Center,Main Campus,82,0,0
2014,The Evergreen State College,Main Campus,4219,5,0
2014,The Evergreen State College,Tacoma Campus,4219,0,0
2014,The General Theological Seminary,Main Campus,76,0,0
2014,The Hair Academy,Main campus- The Hair Academy,52,0,0
2014,The Hair Design School-Charlotte,The Hair Design School- Charlotte NC,124,0,0
2014,The Hair Design School-E Greensboro,The Hair Design School - E. Greensboro,140,0,0
2014,The Hair Design School-N Memphis,The Hair Design School - Memphis- Coleman,56,0,0
2014,The Hair Design School-S Memphis,The Hair Design School - Highland,150,0,0
2014,The Hair Design School-Winston-Salem,The Hair Design School - Winston-Salem- NC,114,0,0
2014,The Illinois Institute of Art-Chicago,The Illinois Institute of Art - Chicago,1807,0,0
2014,The Illinois Institute of Art-Schaumburg,The Illinois Institute of Art - Schaumburg,902,0,0
2014,The Institute of Beauty and Wellness,The Institute of Beauty and Wellness,213,0,0
2014,The International Culinary Center,The International Culinary Center,452,0,0
2014,The John Marshall Law School,Main Campus,1307,0,0
2014,The Juilliard School,The Juilliard School,926,0,0
2014,The King?s College,Main campus,487,0,0
2014,The Lab-Paul Mitchell Partner School,The Lab A Paul Mitchell Partner School,108,0,0
2014,The Landing School,Main Campus,78,0,0
2014,The Lincoln University,Lincoln University,1819,3,0
2014,The Lincoln University,University City Campus,1819,0,0
2014,The Master's College and Seminary,The Master's College,1572,0,0
2014,The Master's College and Seminary,The Master's Seminary,1572,0,0
2014,The Master's College and Seminary,Israel Bible Extension Campus,1572,0,0
2014,The Medical Arts School,Main Campus,124,0,0
2014,The New England Conservatory of Music,New England Conservatory of Music,782,1,1
2014,The New England Institute of Art,The New England Institute of Art,555,0,0
2014,The New School,Main Campus,10477,0,0
2014,The New School,Parsons Paris,10477,0,0
2014,The New School,Mannes Campus,10477,0,0
2014,The Process Institute of Cosmetology,Main Campus,90,0,0
2014,The Restaurant School at Walnut Hill College,Main Campus,396,0,1
2014,The Robert B Miller College,Main Campus,276,0,0
2014,The Sage Colleges,Russell Sage College for Women,2878,1,0
2014,The Sage Colleges,Sage College of Albany,2878,1,2
2014,The Salon Professional Academy-Altoona,Main Campus,43,0,0
2014,The Salon Professional Academy-Anderson,Main Campus,107,0,0
2014,The Salon Professional Academy-Appleton,Main campus,75,0,0
2014,The Salon Professional Academy-Cincinnati,Main Campus,68,0,0
2014,The Salon Professional Academy-Colorado Springs,Main Campus,56,0,0
2014,The Salon Professional Academy-Eau Claire,Main Campus,71,0,0
2014,The Salon Professional Academy-Evansville,Main Campus,93,0,0
2014,The Salon Professional Academy-Fargo,Main Campus,103,0,0
2014,The Salon Professional Academy-Ft Myers,Main Campus,27,0,0
2014,The Salon Professional Academy-Gainesville,Main Campus,16,0,0
2014,The Salon Professional Academy-Grand Junction,Main Campus,75,0,0
2014,The Salon Professional Academy-Huntsville,Main Campus,51,0,0
2014,The Salon Professional Academy-Iowa City,Main Campus,47,0,0
2014,The Salon Professional Academy-Kenosha,Main Campus,89,0,0
2014,The Salon Professional Academy-Kokomo,Main Campus,97,0,0
2014,The Salon Professional Academy-Lewisville,Main Campus,76,0,0
2014,The Salon Professional Academy-Lexington,Main Campus,142,0,0
2014,The Salon Professional Academy-Melbourne,The Salon Professional Academy-Melbourne,74,0,0
2014,The Salon Professional Academy-Nashville,Main Campus,49,0,0
2014,The Salon Professional Academy-North Little Rock,Main Campus,76,0,0
2014,The Salon Professional Academy-Onalaska,The Salon Professional Academy,74,0,0
2014,The Salon Professional Academy-Perrysburg,Main Campus,65,0,0
2014,The Salon Professional Academy-Shorewood,Main Campus,60,0,0
2014,The Salon Professional Academy-South Plainfield,Main Campus,118,0,0
2014,The Salon Professional Academy-St Charles,Main Campus,69,0,0
2014,The Salon Professional Academy-The Villages,Main Campus,114,0,0
2014,The Salon Professional Academy-Tonawanda,Main Campus,143,0,0
2014,The Salon Spa Academy,The Salon Spa Academy,67,0,0
2014,The Salter School-Malden Campus,Malden Campus,349,0,0
2014,The Salter School-Tewksbury Campus,Tewksbury Campus,252,0,0
2014,The School of Hairstyling,Main Campus,34,0,0
2014,The Seattle School of Theology & Psychology,The Seattle School of Theology and Psychology Main Campus,297,0,0
2014,The Spa School,The Spa School,89,0,0
2014,The Temple-A Paul Mitchell Partner School,Main Campus,218,0,0
2014,The University of Aesthetics & Cosmetology,Main campus,31,0,0
2014,The University of Alabama,Main Campus,36047,14,3
2014,The University of Alabama,University of Alabama Gadsden Center,36047,0,0
2014,The University of Findlay,Main Campus,5172,3,1
2014,The University of Montana,Mountain Campus,13952,5,1
2014,The University of Montana,MISSOULA COLLEGE -- EAST,13952,0,0
2014,The University of Montana,Missoula College - West,13952,0,0
2014,The University of Montana,Bitterroot College - Hamilton,13952,0,0
2014,The University of Montana-Western,University of Montana Western,1375,1,0
2014,The University of Tampa,Main Campus,7683,0,0
2014,The University of Tennessee-Chattanooga,The University of Tennessee- Chattanooga,11670,1,0
2014,The University of Tennessee-Knoxville,Main Campus,30386,9,2
2014,The University of Tennessee-Knoxville,The University of Tennessee Space Institute,30386,0,0
2014,The University of Tennessee-Knoxville,The University of Tennessee Health Science Center,30386,0,0
2014,The University of Tennessee-Martin,Main Campus,7042,4,1
2014,The University of Tennessee-Martin,Jackson Center,7042,0,0
2014,The University of Tennessee-Martin,Parsons Center,7042,0,0
2014,The University of Tennessee-Martin,Ripley Center,7042,0,0
2014,The University of Tennessee-Martin,Selmer Center,7042,0,0
2014,The University of Texas at Arlington,Main Campus,39740,3,4
2014,The University of Texas at Arlington,Forth Worth Center,39740,0,0
2014,The University of Texas at Arlington,Automation and Robotics Research Institute,39740,0,0
2014,The University of Texas at Austin,The University of Texas at Austin,51313,17,3
2014,The University of Texas at Brownsville,UTB/TSC Main Campus,11943,2,0
2014,The University of Texas at Brownsville,ITECC,11943,0,0
2014,The University of Texas at Dallas,Main Campus,23095,4,1
2014,The University of Texas at El Paso,Main Campus,23079,0,1
2014,The University of Texas at El Paso,Campbell Building Campus,23079,0,0
2014,The University of Texas at El Paso,The Graduate Business Center Campus,23079,0,0
2014,The University of Texas at San Antonio,Main Campus,28628,1,4
2014,The University of Texas at San Antonio,Downtown Campus,28628,1,0
2014,The University of Texas at Tyler,Main Campus,8036,1,0
2014,The University of Texas at Tyler,The University of Texas Longview University Center,8036,0,0
2014,The University of Texas at Tyler,The University of Texas @ Tyler - Palestine Campus,8036,0,0
2014,The University of Texas Health Science Center at Houston,The University of Texas Health Science Center at Houston - Main Campus,4556,0,0
2014,The University of Texas Health Science Center at Houston,School of Public Health-Austin,4556,0,0
2014,The University of Texas Health Science Center at Houston,School of Public Heath - Brownsville,4556,0,0
2014,The University of Texas Health Science Center at Houston,School of Public Health - Dallas,4556,0,0
2014,The University of Texas Health Science Center at Houston,School of Public Health - El Paso,4556,0,0
2014,The University of Texas Health Science Center at Houston,School of Public Health - San Antonio,4556,0,0
2014,The University of Texas Health Science Center at San Antonio,Long Campus,3147,0,0
2014,The University of Texas Health Science Center at San Antonio,Greehey Campus,3147,0,0
2014,The University of Texas Health Science Center at San Antonio,Texas Research Park,3147,0,0
2014,The University of Texas Health Science Center at San Antonio,Harlingen-RAHC,3147,0,0
2014,The University of Texas Health Science Center at San Antonio,Laredo,3147,0,0
2014,The University of Texas Health Science Center at San Antonio,Edinburg,3147,0,0
2014,The University of Texas MD Anderson Cancer Center,University of Texas MD Anderson Cancer Center - Main Campus,303,0,0
2014,The University of Texas MD Anderson Cancer Center,The University of Texas M.D. Anderson - Bastrop,303,0,0
2014,The University of Texas MD Anderson Cancer Center,The University of Texas M.D. Anderson - Science Park,303,0,0
2014,The University of Texas Medical Branch,Main Campus,3211,0,0
2014,The University of Texas of the Permian Basin,UTPB - Main Campus,5560,1,0
2014,The University of Texas-Pan American,University of Texas Pan American,21015,1,0
2014,The University of the Arts,Main Campus,1894,2,0
2014,The University of Virginia's College at Wise,University of Virginia's College at Wise,2183,2,0
2014,The University of West Florida,Main Campus,12602,5,0
2014,The University of West Florida,University of West Florida- Ft Walton Beach,12602,0,0
2014,The Wright Institute,The Wright Institute,445,0,0
2014,Thiel College,Main Campus - Thiel College,1074,0,1
2014,Thomas Aquinas College,Main Campus,378,0,0
2014,Thomas College,Main Campus,1404,1,0
2014,Thomas Edison State College,Main Campus,21495,0,0
2014,Thomas Jefferson School of Law,Main Campus,849,0,0
2014,Thomas Jefferson University,Thomas Jefferson University,3606,0,1
2014,Thomas More College,Main Campus,1655,0,0
2014,Thomas More College of Liberal Arts,Thomas More College of Liberal Arts,93,0,0
2014,Thomas Nelson Community College,Main Campus,10436,0,0
2014,Thomas University,Main Campus,1138,0,0
2014,Three Rivers Community College,Main Campus,4530,0,1
2014,Three Rivers Community College,Three Rivers Community College,4201,0,1
2014,Three Rivers Community College,Three Rivers - Dexter,4201,0,0
2014,Three Rivers Community College,Three Rivers - Kennett,4201,0,0
2014,Three Rivers Community College,Three Rivers - Malden,4201,0,0
2014,Three Rivers Community College,Three Rivers - Sikeston,4201,0,0
2014,Three Rivers Community College,Three Rivers - Willow Springs,4201,0,0
2014,Thunderbird School of Global Management,MAIN CAMPUS,798,0,0
2014,Thuy Princess Beauty College,Main Campus,74,0,0
2014,Tidewater Community College,Norfolk Campus,27646,0,0
2014,Tidewater Community College,Chesapeake Campus,27646,0,0
2014,Tidewater Community College,Regional Workforce Solutions Center,27646,0,0
2014,Tidewater Community College,Virginia Beach Campus,27646,0,0
2014,Tidewater Community College,Visual Arts Center,27646,0,0
2014,Tidewater Community College,Regional Automotive Center,27646,0,0
2014,Tidewater Community College,Portsmouth Campus,27646,0,0
2014,Tidewater Tech-Trades,Main Campus,301,0,0
2014,Tiffin Academy of Hair Design,Tiffin Academy of Hair Design,56,0,0
2014,Tiffin University,Tiffin Campus,4100,1,0
2014,Tillamook Bay Community College,Main Campus,473,0,0
2014,Tint School of Makeup & Cosmetology-Seattle,Tint School of Makeup & Cosmetology,95,0,0
2014,Tint School of Makeup and Cosmetology-Dallas,Main Campus,63,0,0
2014,Tint School of Makeup and Cosmetology-Grand Prairie,Main Campus,124,0,0
2014,Tint School of Makeup and Cosmetology-Irving,Tint School of Makeup & Cosmetology,95,0,0
2014,Toccoa Falls College,Main Campus,920,0,0
2014,Tohono O'Odham Community College,Main Campus,225,0,0
2014,Toledo Academy of Beauty Culture-East,Main Campus,119,0,0
2014,Toledo Public Schools Adult and Continuing Education,Main Campus,123,0,0
2014,Toledo Restaurant Training Center,Main Campus,31,0,0
2014,Tom P Haney Technical Center,HANEY TECHNICAL CENTER,395,0,0
2014,Tomorrow's Image Barber Academy of Virginia,Main Campus,24,0,0
2014,Tompkins Cortland Community College,Main Campus,5559,0,0
2014,Toni & Guy Hairdressing Academy-Albuquerque,Main Campus,126,0,0
2014,Toni & Guy Hairdressing Academy-Allentown,Toni&Guy Hairdressing Academy,43,0,0
2014,Toni & Guy Hairdressing Academy-Ambler,Main Campus,115,0,0
2014,Toni & Guy Hairdressing Academy-Ambler,TONI & GUY HAIRDRESSING ACADEMY,115,0,0
2014,Toni & Guy Hairdressing Academy-Atlanta,TONI&GUY Hairdressing Academy- Atlanta,63,0,0
2014,Toni & Guy Hairdressing Academy-Bellingham,Bellingham Campus,84,0,0
2014,Toni & Guy Hairdressing Academy-Boise,Toni and Guy Hairdressing Academy,114,0,0
2014,Toni & Guy Hairdressing Academy-Carrollton,TONI&GUY Hairdressing Academy- Dallas,158,0,0
2014,Toni & Guy Hairdressing Academy-Carrollton,TONI&GUY Hairdressing Academy- Keller,158,0,0
2014,Toni & Guy Hairdressing Academy-Coeur D Alene,Toni and Guy HHairdressing Academy,92,0,0
2014,Toni & Guy Hairdressing Academy-Colorado Springs,Main Campus Colorado Springs,172,0,0
2014,Toni & Guy Hairdressing Academy-Cranston,Main Campus,159,0,0
2014,Toni & Guy Hairdressing Academy-Jacksonville,TONI&GUY Hairdressing Academy- Jacksonville,34,0,0
2014,Toni & Guy Hairdressing Academy-Manteca,Toni&Guy Hairdressing Academy,72,0,0
2014,Toni & Guy Hairdressing Academy-Modesto,Main Campus,69,0,0
2014,Toni & Guy Hairdressing Academy-Santa Monica,TONI&GUY Hairdressing Academy- Santa Monica,225,0,0
2014,Toni & Guy Hairdressing Academy-Santa Monica,TONI&GUY Hairdressing Academy- Costa Mesa,225,0,0
2014,Toni & Guy Hairdressing Academy-Shoreline,TONI&GUY Hairdressing Academy- Seattle,35,0,0
2014,Toni & Guy Hairdressing Academy-Worcester,TONI & GUY Hairdressing Academy,168,0,0
2014,Toni & Guy Hairdressing Academy-Worcester,Braintree Branch,168,0,0
2014,Top Nails & Hair Beauty School,Main Campus,40,0,0
